repo,status,tier,exit_code,entry_point,event_count,duration_seconds
https://github.com/floriangrousset/revolution,PARTIAL_SUCCESS,1,1,/tmp/repo/src/main.py,9,125
https://github.com/afthab-pa/AI-Booking-Agent-using-Langgraph,SUCCESS,1,0,/tmp/repo/main.py,8,276
https://github.com/leesy3797/web-agent,PARTIAL_SUCCESS,1,1,/tmp/repo/app.py,5,81
https://github.com/HelloThisIsFlo/learning-langchain-langgraph,TIER2_SUCCESS,2,0,/tmp/repo/src/ui/gradio_ui.py,1,429
https://github.com/caixr9527/lingxi-core,PARTIAL_SUCCESS,1,1,/tmp/repo/internal/service/faiss_service.py,18,968
https://github.com/diffen/langchain-hreflang,PARTIAL_SUCCESS,1,1,/tmp/repo/test_with_agents.py,8,133
https://github.com/Javier-Jimenez99/JokerNet,PARTIAL_SUCCESS,1,1,/tmp/repo/src/app.py,25,1549
https://github.com/Sherry141/manus-lite,SUCCESS,1,0,/tmp/repo/app.py,7,171
https://github.com/unicecilies/email-automation-with-ai,PARTIAL_SUCCESS,1,1,/tmp/repo/src/nodes.py,5,93
https://github.com/nahfrancis-cell/educational-ai-agent,TIER2_SUCCESS,2,0,/tmp/repo/app/simple_pdf_processor.py,1,314
https://github.com/mohdasif2294/portfolio-copilot,SUCCESS,1,0,/tmp/repo/src/data/ingestion.py,46,910
https://github.com/christophfroehlichh/AI-Agent,PARTIAL_SUCCESS,1,1,/tmp/repo/main.py,4,122
https://github.com/Achuth07/Agentic-Threat-Hunter,TIER2_SUCCESS,2,0,/tmp/repo/main.py,1,395
https://github.com/DhanushRamachandran/AI-powered-Booking-Chatbot,PARTIAL_SUCCESS,1,1,/tmp/repo/dummy_test/simple_langgraph_test----------------------.py,8,85
https://github.com/ShreCodes2809/shre-crewai-projects,PARTIAL_SUCCESS,1,1,/tmp/repo/stock_picker/src/stock_picker/main.py,17,931
https://github.com/xFoundry/orchestrator-langgraph,SUCCESS,1,0,/tmp/repo/app/tools/sanitize.py,11,584
https://github.com/existential-birds/amelia,TIER2_SUCCESS,2,0,/tmp/repo/amelia/main.py,1,242
https://github.com/JakePham23/An-AI-Agent-Based-System-for-Learning-Information-Support-for-Students,SUCCESS,1,0,/tmp/repo/AI_Agents/main.py,17,763
https://github.com/bodinggg/LangGraph-based-Novel-by-Agents,PARTIAL_SUCCESS,1,1,/tmp/repo/app.py,5,197
https://github.com/daishir0/AAIDC-Week5-Lesson-2c,PARTIAL_SUCCESS,1,1,/tmp/repo/writer_critic_bot.py,5,98
https://github.com/launchdarkly-labs/devrel-agents-tutorial,SUCCESS,1,0,/tmp/repo/tools_impl/dynamic_tool_factory.py,8,191
https://github.com/huygiatrng/AlpacaTradingAgent,SUCCESS,1,0,/tmp/repo/tradingagents/graph/signal_processing.py,19,946
https://github.com/flatala/langgraph-research,PARTIAL_SUCCESS,1,1,/tmp/repo/main.py,14,317
https://github.com/SwayamSat/A-Multi-Agent-Research-Assistant-Using-AutoGen,SUCCESS,1,0,/tmp/repo/graph/nodes.py,10,325
https://github.com/jgomezve/ai-net-tshoot,PARTIAL_SUCCESS,1,1,/tmp/repo/net_ai_bot.py,7,234
https://github.com/elena-kalinina/vinted_agent,PARTIAL_SUCCESS,1,1,/tmp/repo/vinted_search_agent.py,7,104
https://github.com/martymcenroe/AssemblyZero,SUCCESS,1,0,/tmp/repo/assemblyzero/nodes/lld_reviewer.py,7,261
https://github.com/YADIANNADETIANFA/langchain_Agent_learn,PARTIAL_SUCCESS,1,1,/tmp/repo/my_tmp_test/langgraph_agent.py,11,278
https://github.com/m-rafayali/crewai_agent-experiments,TIER2_SUCCESS,2,0,/tmp/repo/financial_researcher/src/financial_researcher/main.py,1,242
https://github.com/Janarthanan-Gnanamurthy/Datafy,SUCCESS,1,0,/tmp/repo/visualize_agent.py,9,149
https://github.com/basonpark/archon-ai-agent-builder,PARTIAL_SUCCESS,1,1,/tmp/repo/iterations/v3-mcp-support/setup_mcp.py,16,820
https://github.com/PedroOrtix/Pyciudad_Agents,TIER2_SUCCESS,2,0,/tmp/repo/examples/run_agente_intention.py,1,313
https://github.com/AugustynowiczL/MTGAgent,SUCCESS,1,0,/tmp/repo/agent/creatureAgent.py,4,176
https://github.com/vedant-kalal/AUTONOMOUS_PRODUCT_ASSISTANCE_AGENTIC_SYSTEM,PARTIAL_SUCCESS,1,1,/tmp/repo/cli_app.py,5,116
https://github.com/sse-orz/repo-agent,TIER2_SUCCESS,2,0,/tmp/repo/agents/sub_graph/utils.py,1,1135
https://github.com/gudakeshin/fs-reconciliation-agents,PARTIAL_SUCCESS,1,1,/tmp/repo/scripts/enhance_existing_exceptions.py,11,496
https://github.com/kavya6170/Agentic-AI-based-HR-Compliance,PARTIAL_SUCCESS,1,1,/tmp/repo/main.py,17,396
https://github.com/Saket8/ODAOS,SUCCESS,1,0,/tmp/repo/test_orchestrator.py,7,99
https://github.com/somenpatra-acn/agentic-regression-testing,PARTIAL_SUCCESS,1,1,/tmp/repo/main.py,10,333
https://github.com/Shamlan321/OdooSense_V2,PARTIAL_SUCCESS,1,1,/tmp/repo/odoo_autogen_reporting.py,11,772
https://github.com/papichoolo/crewai-agent-researcher,PARTIAL_SUCCESS,1,1,/tmp/repo/src/agent_researcher/main.py,10,278
https://github.com/mrenikareddy06/EventPlanGenie,PARTIAL_SUCCESS,1,1,/tmp/repo/coordinator/runner.py,7,330
https://github.com/kikomatchi/Lumiere,SUCCESS,1,0,/tmp/repo/app.py,5,782
https://github.com/ooeunoo/langgraph-tutorial,SUCCESS,1,0,/tmp/repo/src/23.langgraph-sql-agent.py,14,336
https://github.com/msilver22/agentic_mbd,TIER2_SUCCESS,2,0,/tmp/repo/streamlit/feed_builder.py,1,598
https://github.com/Ismaeelrx02/health-economic-modeling-hub,PARTIAL_SUCCESS,1,1,/tmp/repo/ai/graph.py,5,8152
https://github.com/paulo-b-vale/formflow-ai,SUCCESS,1,0,/tmp/repo/app/utils/langchain_utils.py,15,752
https://github.com/mohitrock850/Autonomous-Enterprise-Researcher,SUCCESS,1,0,/tmp/repo/app.py,7,548
https://github.com/SSSuperfriendly/LangGraph_Agent,TIER2_SUCCESS,2,0,/tmp/repo/ai_agent.py,1,283
https://github.com/NatalieCheong/Economic_Systems_LangGraph,TIER2_SUCCESS,2,0,/tmp/repo/economic_report_writer.py,1,660
https://github.com/capybara-brain346/post-automation,PARTIAL_SUCCESS,1,1,/tmp/repo/lib/workflow.py,9,299
https://github.com/j-broekhuizen/ecommerce,TIER2_SUCCESS,2,0,,1,174
https://github.com/gobokuku82/langgraph_study,SUCCESS,1,0,/tmp/repo/temp/conditional_edge.py,4,728
https://github.com/ManalAlyami7/Hajj,SUCCESS,1,0,/tmp/repo/core/graph.py,6,237
https://github.com/Vishaldonda/AI-Powered-Course-Learning-Guide-Generator-with-CrewAI,TIER2_SUCCESS,2,0,/tmp/repo/main.py,1,828
https://github.com/medbelhabes/langgraph-usecase,PARTIAL_SUCCESS,1,1,/tmp/repo/src/agent/graph_backup.py,8,108
https://github.com/taylnAydin/Project-Chimera,PARTIAL_SUCCESS,1,1,/tmp/repo/src/agents/router.py,5,67
https://github.com/shivapasunuri55/llm-intent-orchestration,SUCCESS,1,0,/tmp/repo/app/nodes/intent.py,7,217
https://github.com/mastermobsven/sales-automation,PARTIAL_SUCCESS,1,1,/tmp/repo/main.py,10,297
https://github.com/rangzen/osedea-workshop-langgraph-langfuse,PARTIAL_SUCCESS,1,1,/tmp/repo/steps/1-linear-workflow/main.py,12,271
https://github.com/jackysong2009/LangGraphExp,SUCCESS,1,0,/tmp/repo/charpter1/exp1-2.py,4,163
https://github.com/spirosrap/Building-Agents-Autonomous-Knowledge-Agent,SUCCESS,1,0,/tmp/repo/solution/utils.py,5,242
https://github.com/minopeef/LLM-Agent-Data-Analysis,SUCCESS,1,0,/tmp/repo/manage.py,9,287
https://github.com/ContextUnity/contextrouter,TIER2_SUCCESS,2,0,/tmp/repo/examples/custom_graph.py,1,379
https://github.com/VedantK1604/Research-Agent-Using-Langchain-Ecosystem,TIER2_SUCCESS,2,0,/tmp/repo/smart_research_assistant/langraph_temp.py,1,433
https://github.com/codemaker2015/test-case-generation-agent-advanced,SUCCESS,1,0,/tmp/repo/agent.py,8,311
https://github.com/kurtmb/agent-orchestration-benchmark,SUCCESS,1,0,/tmp/repo/scripts/analysis/final_validation_comparison.py,7,214
https://github.com/idm-code/basic_langgraph,PARTIAL_SUCCESS,1,1,/tmp/repo/03_langgraph_condicionales_branching.py,5,560
https://github.com/Yaser-123/finnews-ai,SUCCESS,1,0,/tmp/repo/demo/test_risk_monitor.py,16,468
https://github.com/mehuljain133/Open-Chat-BI,SUCCESS,1,0,/tmp/repo/openchatbi/llm/llm.py,31,661
https://github.com/nicolasbahindwa/Langchain-Agentic-RAG,SUCCESS,1,0,/tmp/repo/Playground/graph_exercises/graph_16.py,32,1206
https://github.com/karan3613/RAGScope,SUCCESS,1,0,/tmp/repo/Flows/BasicFlow.py,4,253
https://github.com/Ordinary0x/The-3rd-Eye,PARTIAL_SUCCESS,1,1,/tmp/repo/Search_Agent/search_agent.py,24,774
https://github.com/JeasonLi2024/Langchain_Agent,SUCCESS,1,0,/tmp/repo/tools/search_tools.py,6,327
https://github.com/Mar-Issah/langchain-agents,PARTIAL_SUCCESS,1,1,/tmp/repo/simple_chatbot.py,12,105
https://github.com/johanmed/gn-agent,PARTIAL_SUCCESS,1,1,/tmp/repo/src/gnagent/agent.py,8,744
https://github.com/a607ernie/langgraph-demo,PARTIAL_SUCCESS,1,1,/tmp/repo/src/0.simple_graph/run.py,13,404
https://github.com/Ravijot/LangChain_LangGraph,SUCCESS,1,0,/tmp/repo/13_tool.py,8,278
https://github.com/Vansh41104/LangGraph-CyberSecurity-Agent,TIER2_SUCCESS,2,0,/tmp/repo/agents/report_agent.py,1,377
https://github.com/mattyg3/langchain-prebuilts,PARTIAL_SUCCESS,1,1,/tmp/repo/src/langchain-prebuilts/example_creative_writer_team.py,5,331
https://github.com/hymanlew/langchain-all,PARTIAL_SUCCESS,1,1,/tmp/repo/base-chat-demo/fastapi-client.py,15,297
https://github.com/michaelalbada/BuildingApplicationsWithAIAgents,PARTIAL_SUCCESS,1,2,/tmp/repo/src/common/evaluation/ai_judge.py,4,141
https://github.com/F1xkex0z/investment_Agent_langgraph_crewai,PARTIAL_SUCCESS,1,2,/tmp/repo/crewai_system/src/main.py,12,677
https://github.com/ajay1773/comcom,SUCCESS,1,0,/tmp/repo/app/services/auth_middleware.py,18,221
https://github.com/pranayyb/Odysya,PARTIAL_SUCCESS,1,1,/tmp/repo/agents/event_agent.py,8,220
https://github.com/h2oai/h2ogpte_langgraph_demo,PARTIAL_SUCCESS,1,1,/tmp/repo/src/agent/graph.py,13,211
https://github.com/moyasserelkotp/-Egyptian-Tourism-AI-Assistant---Multi-Agent-System,SUCCESS,1,0,/tmp/repo/controllers/workflow_manager.py,4,402
https://github.com/skalaliya/CrewAI-Agentic-Email-Automation-,PARTIAL_SUCCESS,1,1,/tmp/repo/test_ollama.py,9,361
https://github.com/kelicblan/seerlord_ai,SUCCESS,1,0,/tmp/repo/scripts/test_system_skill.py,11,585
https://github.com/mohammadreza-mohammadi94/Agentic-AI-LLM-Apps,TIER2_SUCCESS,2,0,/tmp/repo/projects/assistants/ArxivHybridSearch/src/main.py,1,380
https://github.com/dmsmzz/Langgraph_Rpg_Game,PARTIAL_SUCCESS,1,124,/tmp/repo/main.py,4,393
https://github.com/uptonking/langchain-langgraph-play,PARTIAL_SUCCESS,1,1,/tmp/repo/langchain/chain_groq1_starter.py,11,260
https://github.com/mattycakes14/langchain-agent-backend,SUCCESS,1,0,/tmp/repo/src/services/get_LLM_response.py,4,205
https://github.com/kkkano/FinSight,PARTIAL_SUCCESS,1,1,/tmp/repo/archive/old_langchain_versions/langchain_agent_real.py,14,846
https://github.com/parthashirolkar/autonomous-agent,TIER2_SUCCESS,2,0,/tmp/repo/generate_graph.py,1,602
https://github.com/parasmahajan31/ClaimAdjudicationAgenticAI,SUCCESS,1,0,/tmp/repo/test_local.py,14,271
https://github.com/goabiaryan/nexus-workshop-code,PARTIAL_SUCCESS,1,1,/tmp/repo/examples/02_multi_agent.py,6,229
https://github.com/arunmittal21/rag_over_internet,PARTIAL_SUCCESS,1,1,/tmp/repo/app.py,8,167
https://github.com/shankasf/Deep-agent-LangChain,PARTIAL_SUCCESS,1,1,/tmp/repo/main.py,12,311
https://github.com/santosomar/AI-agents-for-cybersecurity,TIER2_SUCCESS,2,0,/tmp/repo/part3_prompt_chaining/parallel_chains_threat_hunting.py,1,1185
https://github.com/bhavyameghnani/LangGraph-AI-Agents-Code-Snippets-Use-cases,PARTIAL_SUCCESS,1,1,/tmp/repo/Use-cases/StoryGenerator/gemini-esg-story-agent-v1.py,8,860
https://github.com/shokrydev/piigent,SUCCESS,1,0,/tmp/repo/graph/privacy_flow.py,7,209
https://github.com/terrykim12/Rag_agent,PARTIAL_SUCCESS,1,1,/tmp/repo/scripts/test_smoke.py,11,858
https://github.com/takeruhukushima/MAGI_agent_2,PARTIAL_SUCCESS,1,1,/tmp/repo/my_agent/science_magi.py,14,309
https://github.com/HSH-85/langgraph-ai-agent,SUCCESS,1,0,/tmp/repo/main.py,12,165
https://github.com/sebuzdugan/langchain-course-2026,SUCCESS,1,0,/tmp/repo/day_01_brain/main.py,4,172
https://github.com/aimanyounises1/LangChainTutorial,PARTIAL_SUCCESS,1,1,/tmp/repo/langgraph_examples/deep_research_agent/deep_research_simplified.py,18,333
https://github.com/wanjiasu/langgraph_learning,PARTIAL_SUCCESS,1,1,/tmp/repo/Chapter1-4/first_agent.py,5,113
https://github.com/Krish3na/kaggle-multi-agent-system,PARTIAL_SUCCESS,1,1,/tmp/repo/main.py,5,311
https://github.com/os-clef/crewAI,PARTIAL_SUCCESS,1,1,/tmp/repo/src/crewai/cli/cli.py,10,371
https://github.com/ayushk1233/Multi-Agent-Debate-DAG,PARTIAL_SUCCESS,1,1,/tmp/repo/main.py,7,149
https://github.com/Rishikeswaran-17/automating_portfolio_allocation_with_mathematical_calculations_of_sukuk_using_crewai,PARTIAL_SUCCESS,1,1,/tmp/repo/src/automating_portfolio_allocation_with_mathematical_calculations/main.py,10,483
https://github.com/Divyansh487/TradingAgents-CN,PARTIAL_SUCCESS,1,1,/tmp/repo/examples/demo_deepseek_analysis.py,27,1128
https://github.com/JayDS22/ConstellationAI-Multi-Agentic-RAG,PARTIAL_SUCCESS,1,1,/tmp/repo/Multiagent_LangGraph_Rag.py,12,345
https://github.com/RamGitRepo/multi_agentic_system,SUCCESS,1,0,/tmp/repo/main.py,8,241
https://github.com/sacamb/rt-aaidc-project2,PARTIAL_SUCCESS,1,1,/tmp/repo/src/app.py,5,250
https://github.com/Rivier-Computer-Science/Adaptive-Learning,PARTIAL_SUCCESS,1,1,/tmp/repo/src/UI/console_knowledge_tracer.py,5,264
https://github.com/ParasharaRamesh/GAIA_HuggingFace_Agents_Course,SUCCESS,1,0,/tmp/repo/tools/interpreter_tools.py,9,1554
https://github.com/ygorlima-py/react_agent_langgraph,PARTIAL_SUCCESS,1,1,/tmp/repo/src/examples/ex006/main.py,8,109
https://github.com/AteetVatan/ai-global-signal-grid,PARTIAL_SUCCESS,1,1,/tmp/repo/poc_files/custom_gpt_google.py,42,1829
https://github.com/lraigosov/multi-agent,PARTIAL_SUCCESS,1,1,/tmp/repo/src/marketing_multiagent/main.py,9,268
https://github.com/sacross93/QVP,SUCCESS,1,0,/tmp/repo/analyze_ipo_viability.py,8,246
https://github.com/BrandPeng/Langgraph1.0,PARTIAL_SUCCESS,1,1,/tmp/repo/main.py,9,127
https://github.com/Mavis-X-Calibur-Quintana/agent_mcp,PARTIAL_SUCCESS,1,1,/tmp/repo/search/langgraph/langgraph_react.py,33,1586
https://github.com/teranlong/langgraph-agent-toolkit,PARTIAL_SUCCESS,1,1,/tmp/repo/src/run_client.py,8,622
https://github.com/salisai/Email_Agent,PARTIAL_SUCCESS,1,1,/tmp/repo/src/nodes.py,5,81
https://github.com/1517005260/stock-agent,SUCCESS,1,0,/tmp/repo/log_manager.py,10,271
https://github.com/spallya/agentic-ai-training,PARTIAL_SUCCESS,1,1,/tmp/repo/1_langchain/react_design_pattern_agent_with_buffer_memory.py,6,155
https://github.com/gaureshgururaj/crew_newsletter,PARTIAL_SUCCESS,1,1,/tmp/repo/src/assignment/main.py,22,1103
https://github.com/mjordanic/CV_editor,SUCCESS,1,0,/tmp/repo/agents/latex_fixer.py,7,210
https://github.com/liuyngchng/llm_agent,PARTIAL_SUCCESS,1,1,/tmp/repo/common/my_test1.py,35,1438
https://github.com/RareMoluculeFoundry/UH2025Agent,PARTIAL_SUCCESS,1,1,/tmp/repo/code/uh2025_graph/graph.py,7,1324
https://github.com/lacinboz/multiagent-portfolio-optimization,SUCCESS,1,0,/tmp/repo/portfolio_langgraph.py,7,174
https://github.com/soymustamahti/langgraph,PARTIAL_SUCCESS,1,1,/tmp/repo/lesson 5/message_state.py,5,92
https://github.com/jkmaina/LangGraphProjects,TIER2_SUCCESS,2,0,/tmp/repo/chapter16/lesson16f.py,1,372
https://github.com/pradeesh-ml/Agentic-AI-Arichitectures,PARTIAL_SUCCESS,1,1,/tmp/repo/PEV/pev.py,14,335
https://github.com/jab57/RegNetAgents,SUCCESS,1,0,/tmp/repo/scripts/build_gene_annotation_database.py,8,317
https://github.com/Alkamal01/AutoSale,TIER2_SUCCESS,2,0,/tmp/repo/slack-messaging/src/langgraph_slack/server.py,1,224
https://github.com/kushaliitm/Multi-Agentic-AI-System-for-Multimodal-Medical-Diagnosis,SUCCESS,1,0,/tmp/repo/Agents/web_search_processor_agent/tavily_search.py,14,1212
https://github.com/Leetcode-AI-Solution-Assistant/backend,SUCCESS,1,0,/tmp/repo/test.py,8,277
https://github.com/Rahul-lalwani-learner/OpenSource-Github-Multi-Agent-LangGraph-Researcher,SUCCESS,1,0,/tmp/repo/agents/entry_point_issue_agent.py,4,158
https://github.com/shiyeshu/Autopt,PARTIAL_SUCCESS,1,1,/tmp/repo/team/src/team/main.py,9,305
https://github.com/Yakvenalex/LangGraphExample,PARTIAL_SUCCESS,1,1,/tmp/repo/topic_1/llm_init_example.py,8,267
https://github.com/SShivamshan/Chatbot,TIER2_SUCCESS,2,0,/tmp/repo/src/run_agent.py,1,1047
https://github.com/ruslanmv/Best-of-the-Best,PARTIAL_SUCCESS,1,1,/tmp/repo/multiagent_system/crew.py,28,363
https://github.com/aquacommander/MultiAgent-Medical-Assistant,SUCCESS,1,0,/tmp/repo/agents/web_search_processor_agent/tavily_search.py,14,773
https://github.com/KHY90/CartPilot_backend,PARTIAL_SUCCESS,1,1,/tmp/repo/app/utils/graph_visualizer.py,9,174
https://github.com/AIhdproduction/multi-agent-system,PARTIAL_SUCCESS,1,1,/tmp/repo/my_agents/cli.py,10,302
https://github.com/stanelyg/CrewAI-,PARTIAL_SUCCESS,1,1,/tmp/repo/stock_picker/src/stock_picker/main.py,9,267
https://github.com/sucheer777/langgraph-debate-system,PARTIAL_SUCCESS,1,1,/tmp/repo/run_debate.py,7,631
https://github.com/David-Barnes-Data-Imaginations/persona-forge-langgraph,PARTIAL_SUCCESS,1,1,/tmp/repo/fixes/regenerate_single_qa.py,10,942
https://github.com/gracee3/langgraph-multi-agent-rag-local,SUCCESS,1,0,/tmp/repo/scripts/ingest.py,8,730
https://github.com/iamtekson/GeoAgent,TIER2_SUCCESS,2,0,/tmp/repo/tools/geoprocessing.py,1,319
https://github.com/aki-008/DevEcho,PARTIAL_SUCCESS,1,1,/tmp/repo/app/knowledge_base.py,9,257
https://github.com/ashhadahsan/review-score,PARTIAL_SUCCESS,1,1,/tmp/repo/reviewscore/langgraph_flows.py,5,187
https://github.com/itimirichard/my-llm-agents,PARTIAL_SUCCESS,1,1,/tmp/repo/langgraph_agents/dev_sidekick/sidekick.py,12,300
https://github.com/cjw94103/LangGraph_RAG_Series,TIER2_SUCCESS,2,0,/tmp/repo/pages/11_WritingPath.py,1,463
https://github.com/gko27/crewAI,PARTIAL_SUCCESS,1,1,/tmp/repo/src/crewai/cli/cli.py,10,197
https://github.com/R-yunhui/agent,SUCCESS,1,0,/tmp/repo/langgraph_basic/09_video_workflow.py,4,127
https://github.com/dssaenzml/ai-agent-platform,PARTIAL_SUCCESS,1,1,/tmp/repo/app/tools/agent-procurement/send_email_tool.py,14,720
https://github.com/Tanishpd/Hospital-AI-Scheduling-System,PARTIAL_SUCCESS,1,1,/tmp/repo/src/free_langgraph_agent.py,5,146
https://github.com/richardr1126/k8s-agents-service,PARTIAL_SUCCESS,1,1,/tmp/repo/src/run_client.py,8,653
https://github.com/playcsgo/agent_test_1,SUCCESS,1,0,/tmp/repo/4/lab3_with_comment.py,13,456
https://github.com/Rajitulsi/genai-pro-agentic-systems-v2,SUCCESS,1,0,/tmp/repo/agents/renewal_agent.py,8,279
https://github.com/gongzhzh/wicked-demo,SUCCESS,1,0,/tmp/repo/testing_assistant.py,13,350
https://github.com/nazmus-ashrafi/multiagent_vs_debugger,TIER2_SUCCESS,2,0,/tmp/repo/main.py,1,746
https://github.com/jaygoode/dev_sec_ops_selfhealing_agent,SUCCESS,1,0,/tmp/repo/main.py,7,182
https://github.com/lekhrajdinkar/AI-Engineer,SUCCESS,1,0,/tmp/repo/main.py,8,246
https://github.com/ssrikantan/langgraph-multi-agent-travel-sample,SUCCESS,1,0,/tmp/repo/test_local.py,17,519
https://github.com/kabirmoghe/DreamPath,TIER2_SUCCESS,2,0,/tmp/repo/backend/run_client.py,1,777
https://github.com/hjongc/resume-agents,PARTIAL_SUCCESS,1,1,/tmp/repo/resumeagents/utils/convert_resume.py,9,397
https://github.com/hirah-ma/auto-workflow-ai,PARTIAL_SUCCESS,1,1,/tmp/repo/src/gmail_crew_ai/main.py,10,375
https://github.com/SamoraDC/FinancialAuditAgenticSystem,PARTIAL_SUCCESS,1,124,/tmp/repo/scripts/dependency_monitor.py,14,2297
https://github.com/JhonSanz/langgraph_tutorial,PARTIAL_SUCCESS,1,1,/tmp/repo/freecodecamp/agents/04_drafter.py,15,640
https://github.com/linfieldlabs/Agentic_AI,PARTIAL_SUCCESS,1,1,/tmp/repo/Part1_Examples/langchain_examples/01_basic_chain.py,5,103
https://github.com/Tushar120799/Building-Autonomous-AI-Agents-with-LangGraph,SUCCESS,1,0,/tmp/repo/finance_agent.py,4,246
https://github.com/Saad096/langgraph_data_analytics_multi_agents_app,SUCCESS,1,0,/tmp/repo/test_memory.py,14,237
https://github.com/nileshsarkarRA/AgenticRAG-Chatbot-with-LangGraph,SUCCESS,1,0,/tmp/repo/AgenticRAG_using_LangGraph.py,4,190
https://github.com/mschwaerz/Agentic_HR_Tool,PARTIAL_SUCCESS,1,1,/tmp/repo/agentic_evaluator.py,5,106
https://github.com/stefano-chen/Advanced_Agentic_RAG,SUCCESS,1,0,/tmp/repo/nodes/answer.py,5,477
https://github.com/lenjoseph/langgraph_equity_research,SUCCESS,1,0,/tmp/repo/agents/shared/agent_utils.py,10,565
https://github.com/Vsathe99/Marketing_Agent,PARTIAL_SUCCESS,1,1,/tmp/repo/marketingCrew/crew.py,8,147
https://github.com/Vinamra-21/AgenticAI,SUCCESS,1,0,/tmp/repo/Projects/Sidekick/sidekick_tools.py,13,336
https://github.com/AmirHashmi017/Generative-And-Agentic-AI,PARTIAL_SUCCESS,1,1,/tmp/repo/LangSmith/5. essay_eveluation_agent_langgraph.py,7,892
https://github.com/Mickmacha/Adaptive_learning_agents,PARTIAL_SUCCESS,1,1,/tmp/repo/app/agents/student_agent.py,11,291
https://github.com/pingcy/agent-hitl,PARTIAL_SUCCESS,1,1,/tmp/repo/main_simple.py,8,194
https://github.com/RobotChen21/digital-matchmaker-recommand,SUCCESS,1,0,/tmp/repo/app/services/ai/agents/profile_manager.py,5,743
https://github.com/Intelligent-Browser-Agents/Intelligent-Browser-Agents,SUCCESS,1,0,/tmp/repo/backend/Prototype/prompt_loader.py,19,591
https://github.com/Spador/CrewAI_Projects,PARTIAL_SUCCESS,1,1,/tmp/repo/financial_researcher/src/financial_researcher/main.py,31,423
https://github.com/wufei-png/AskAny,PARTIAL_SUCCESS,1,1,/tmp/repo/askany/workflow/rewriteRetrive_langchain.py,11,370
https://github.com/bibekgupta3333/finsight-ai,SUCCESS,1,0,/tmp/repo/backend/scripts/test_langgraph_local.py,5,739
https://github.com/logan-robbins/quadracode,PARTIAL_SUCCESS,1,1,/tmp/repo/verify_orchestrator.py,27,315
https://github.com/kamalsrini/clawdid-identity-moltbook,PARTIAL_SUCCESS,1,1,/tmp/repo/moltid.py,5,71
https://github.com/tlweave2/AI-Job-Application-Agent-,SUCCESS,1,0,/tmp/repo/job-agent/scripts/run_agent.py,7,207
https://github.com/ArcInstitute/SRAgent,SUCCESS,1,0,/tmp/repo/SRAgent/tools/esummary.py,8,259
https://github.com/cuistobal/Blendin,PARTIAL_SUCCESS,1,1,/tmp/repo/backend/main.py,9,126
https://github.com/harshv2013/AgenticAI-LangGraph-Azure,PARTIAL_SUCCESS,1,1,/tmp/repo/main.py,5,159
https://github.com/omkar-ukirde/RedStrike.AI,PARTIAL_SUCCESS,1,1,/tmp/repo/app/agents/orchestrator.py,10,267
https://github.com/JoshPola96/ai-assistant-hub-langgraph,PARTIAL_SUCCESS,1,1,/tmp/repo/tools/translation_tools.py,5,190
https://github.com/brisacoder/agent_interop,PARTIAL_SUCCESS,1,1,/tmp/repo/client/llama_rg.py,7,161
https://github.com/Kavirubc/REALM-Bench-PLUS,SUCCESS,1,0,/tmp/repo/evaluation/compensation_comparison_test.py,4,180
https://github.com/anice-pony-horse/Swe-Agents,PARTIAL_SUCCESS,1,1,/tmp/repo/agent/tools/codemap.py,11,127
https://github.com/Emarhnuel/Property_gemini,PARTIAL_SUCCESS,1,1,/tmp/repo/src/real_ai_agents/main.py,27,1069
https://github.com/tomaspfd/data_analysis_assistant,SUCCESS,1,0,/tmp/repo/NOVA/streamlit/CSVBot.py,11,414
https://github.com/pandurangpatil/agentic-workflow,PARTIAL_SUCCESS,1,1,/tmp/repo/src/examples/05_capstone_assessment/main.py,11,486
https://github.com/lennonkc/langgraph_ai_db,SUCCESS,1,0,/tmp/repo/monitoring/langsmith_integration.py,12,671
https://github.com/neul-labs/fast-langgraph,SUCCESS,1,0,/tmp/repo/test_integration.py,9,1180
https://github.com/hereandnowai/master-langgraph-workflows-in-python-20-real-world-agent-projects-by-hereandnow-ai,PARTIAL_SUCCESS,1,1,/tmp/repo/project-22-blog-writing-and-publishing-agent/app.py,30,1515
https://github.com/CURENT/pv-curve-llm,SUCCESS,1,0,/tmp/repo/main.py,4,708
https://github.com/MattGLut/Chunky_Jarvis,PARTIAL_SUCCESS,1,1,/tmp/repo/base_script.py,5,349
https://github.com/teddy960370/Webvoyager-with-LangGraph,PARTIAL_SUCCESS,1,1,/tmp/repo/AutoManual/autoManual.py,8,89
https://github.com/kevinten-ai/ai-agent-langgraph,SUCCESS,1,0,/tmp/repo/examples/basic_agent/simple_chatbot.py,7,165
https://github.com/arunkonda-ai/bmad-auto,SUCCESS,1,0,/tmp/repo/database/populate_test_data.py,4,134
https://github.com/saravmani/langgraphtryv1,PARTIAL_SUCCESS,1,1,/tmp/repo/POC_ClaudDesktop.py,10,805
https://github.com/sakthi-v/risk-assessment-system,SUCCESS,1,0,/tmp/repo/phase2_risk_resolver/agents/agent_4_decision.py,4,144
https://github.com/feiyu1104/MathPal_houren,PARTIAL_SUCCESS,1,1,/tmp/repo/graph.py,5,67
https://github.com/garethhallberg/crewaiwithmeandclaude,PARTIAL_SUCCESS,1,1,/tmp/repo/002_planning_stage_2.py,43,297
